2.33099, 0, 19.58, 0, 0.871, 5.186, 93.8, 1.5296, 5, 403, 14.7, 356.99, 28.32, 17.8, 
2.73397, 0, 19.58, 0, 0.871, 5.597, 94.9, 1.5257, 5, 403, 14.7, 351.85, 21.45, 15.4, 
1.6566, 0, 19.58, 0, 0.871, 6.122, 97.3, 1.618, 5, 403, 14.7, 372.8, 14.1, 21.5, 
2.14918, 0, 19.58, 0, 0.871, 5.709, 98.5, 1.6232, 5, 403, 14.7, 261.95, 15.79, 19.4, 
1.41385, 0, 19.58, 1, 0.871, 6.129, 96, 1.7494, 5, 403, 14.7, 321.02, 15.12, 17, 
2.44668, 0, 19.58, 0, 0.871, 5.272, 94, 1.7364, 5, 403, 14.7, 88.63, 16.14, 13.1, 
1.34284, 0, 19.58, 0, 0.605, 6.066, 100, 1.7573, 5, 403, 14.7, 353.89, 6.43, 24.3, 
1.42502, 0, 19.58, 0, 0.871, 6.51, 100, 1.7659, 5, 403, 14.7, 364.31, 7.39, 23.3, 
1.27346, 0, 19.58, 1, 0.605, 6.25, 92.6, 1.7984, 5, 403, 14.7, 338.92, 5.5, 27, 
1.46336, 0, 19.58, 0, 0.605, 7.489, 90.8, 1.9709, 5, 403, 14.7, 374.43, 1.73, 50, 
1.51902, 0, 19.58, 1, 0.605, 8.375, 93.9, 2.162, 5, 403, 14.7, 388.45, 3.32, 50, 
2.24236, 0, 19.58, 0, 0.605, 5.854, 91.8, 2.422, 5, 403, 14.7, 395.11, 11.64, 22.7, 
2.924, 0, 19.58, 0, 0.605, 6.101, 93, 2.2834, 5, 403, 14.7, 240.16, 9.81, 25, 
1.80028, 0, 19.58, 0, 0.605, 5.877, 79.2, 2.4259, 5, 403, 14.7, 227.61, 12.14, 23.8, 
2.3004, 0, 19.58, 0, 0.605, 6.319, 96.1, 2.1, 5, 403, 14.7, 297.09, 11.1, 23.8, 
2.44953, 0, 19.58, 0, 0.605, 6.402, 95.2, 2.2625, 5, 403, 14.7, 330.04, 11.32, 22.3, 
1.20742, 0, 19.58, 0, 0.605, 5.875, 94.6, 2.4259, 5, 403, 14.7, 292.29, 14.43, 17.4, 
0.13914, 0, 4.05, 0, 0.51, 5.572, 88.5, 2.5961, 5, 296, 16.6, 396.9, 14.69, 23.1, 
0.09178, 0, 4.05, 0, 0.51, 6.416, 84.1, 2.6463, 5, 296, 16.6, 395.5, 9.04, 23.6, 
0.08447, 0, 4.05, 0, 0.51, 5.859, 68.7, 2.7019, 5, 296, 16.6, 393.23, 9.64, 22.6, 
0.06664, 0, 4.05, 0, 0.51, 6.546, 33.1, 3.1323, 5, 296, 16.6, 390.96, 5.33, 29.4, 
0.05425, 0, 4.05, 0, 0.51, 6.315, 73.4, 3.3175, 5, 296, 16.6, 395.6, 6.29, 24.6, 
0.06642, 0, 4.05, 0, 0.51, 6.86, 74.4, 2.9153, 5, 296, 16.6, 391.27, 6.92, 29.9, 
0.0578, 0, 2.46, 0, 0.488, 6.98, 58.4, 2.829, 3, 193, 17.8, 396.9, 5.04, 37.2, 
0.06588, 0, 2.46, 0, 0.488, 7.765, 83.3, 2.741, 3, 193, 17.8, 395.56, 7.56, 39.8, 
0.06888, 0, 2.46, 0, 0.488, 6.144, 62.2, 2.5979, 3, 193, 17.8, 396.9, 9.45, 36.2, 
0.09103, 0, 2.46, 0, 0.488, 7.155, 92.2, 2.7006, 3, 193, 17.8, 394.12, 4.82, 37.9, 
0.10008, 0, 2.46, 0, 0.488, 6.563, 95.6, 2.847, 3, 193, 17.8, 396.9, 5.68, 32.5, 
0.05602, 0, 2.46, 0, 0.488, 7.831, 53.6, 3.1992, 3, 193, 17.8, 392.63, 4.45, 50, 
0.07875, 45, 3.44, 0, 0.437, 6.782, 41.1, 3.7886, 5, 398, 15.2, 393.87, 6.68, 32, 
0.12579, 45, 3.44, 0, 0.437, 6.556, 29.1, 4.5667, 5, 398, 15.2, 382.84, 4.56, 29.8, 
0.0837, 45, 3.44, 0, 0.437, 7.185, 38.9, 4.5667, 5, 398, 15.2, 396.9, 5.39, 34.9, 
0.09068, 45, 3.44, 0, 0.437, 6.951, 21.5, 6.4798, 5, 398, 15.2, 377.68, 5.1, 37, 
0.06911, 45, 3.44, 0, 0.437, 6.739, 30.8, 6.4798, 5, 398, 15.2, 389.71, 4.69, 30.5, 
0.02187, 60, 2.93, 0, 0.401, 6.8, 9.9, 6.2196, 1, 265, 15.6, 393.37, 5.03, 31.1, 
0.01439, 60, 2.93, 0, 0.401, 6.604, 18.8, 6.2196, 1, 265, 15.6, 376.7, 4.38, 29.1, 
0.01381, 80, 0.46, 0, 0.422, 7.875, 32, 5.6484, 4, 255, 14.4, 394.23, 2.97, 50, 
0.04011, 80, 1.52, 0, 0.404, 7.287, 34.1, 7.309, 2, 329, 12.6, 396.9, 4.08, 33.3, 
0.04666, 80, 1.52, 0, 0.404, 7.107, 36.6, 7.309, 2, 329, 12.6, 354.31, 8.61, 30.3, 
0.03768, 80, 1.52, 0, 0.404, 7.274, 38.3, 7.309, 2, 329, 12.6, 392.2, 6.62, 34.6, 
0.0315, 95, 1.47, 0, 0.403, 6.975, 15.3, 7.6534, 3, 402, 17, 396.9, 4.56, 34.9, 
0.01778, 95, 1.47, 0, 0.403, 7.135, 13.9, 7.6534, 3, 402, 17, 384.3, 4.45, 32.9, 
0.03445, 82.5, 2.03, 0, 0.415, 6.162, 38.4, 6.27, 2, 348, 14.7, 393.77, 7.43, 24.1, 
0.02177, 82.5, 2.03, 0, 0.415, 7.61, 15.7, 6.27, 2, 348, 14.7, 395.38, 3.11, 42.3, 
0.0351, 95, 2.68, 0, 0.4161, 7.853, 33.2, 5.118, 4, 224, 14.7, 392.78, 3.81, 48.5, 
0.02009, 95, 2.68, 0, 0.4161, 8.034, 31.9, 5.118, 4, 224, 14.7, 390.55, 2.88, 50, 
0.13642, 0, 10.59, 0, 0.489, 5.891, 22.3, 3.9454, 4, 277, 18.6, 396.9, 10.87, 22.6, 
0.22969, 0, 10.59, 0, 0.489, 6.326, 52.5, 4.3549, 4, 277, 18.6, 394.87, 10.97, 24.4, 
0.13587, 0, 10.59, 1, 0.489, 6.064, 59.1, 4.2392, 4, 277, 18.6, 381.32, 14.66, 24.4, 
0.17446, 0, 10.59, 1, 0.489, 5.96, 92.1, 3.8771, 4, 277, 18.6, 393.25, 17.27, 21.7, 
0.37578, 0, 10.59, 1, 0.489, 5.404, 88.6, 3.665, 4, 277, 18.6, 395.24, 23.98, 19.3, 
0.21719, 0, 10.59, 1, 0.489, 5.807, 53.8, 3.6526, 4, 277, 18.6, 390.94, 16.03, 22.4, 
0.28955, 0, 10.59, 0, 0.489, 5.412, 9.8, 3.5875, 4, 277, 18.6, 348.93, 29.55, 23.7, 
0.0456, 0, 13.89, 1, 0.55, 5.888, 56, 3.1121, 5, 276, 16.4, 392.8, 13.51, 23.3, 
0.07013, 0, 13.89, 0, 0.55, 6.642, 85.1, 3.4211, 5, 276, 16.4, 392.78, 9.69, 28.7, 
0.11069, 0, 13.89, 1, 0.55, 5.951, 93.8, 2.8893, 5, 276, 16.4, 396.9, 17.92, 21.5, 
0.11425, 0, 13.89, 1, 0.55, 6.373, 92.4, 3.3633, 5, 276, 16.4, 393.74, 10.5, 23, 
0.40771, 0, 6.2, 1, 0.507, 6.164, 91.3, 3.048, 8, 307, 17.4, 395.24, 21.46, 21.7, 
0.6147, 0, 6.2, 0, 0.507, 6.618, 80.8, 3.2721, 8, 307, 17.4, 396.9, 7.6, 30.1, 
0.31533, 0, 6.2, 0, 0.504, 8.266, 78.3, 2.8944, 8, 307, 17.4, 385.05, 4.14, 44.8, 
0.38214, 0, 6.2, 0, 0.504, 8.04, 86.5, 3.2157, 8, 307, 17.4, 387.38, 3.13, 37.6, 
0.41238, 0, 6.2, 0, 0.504, 7.163, 79.9, 3.2157, 8, 307, 17.4, 372.08, 6.36, 31.6, 
0.29819, 0, 6.2, 0, 0.504, 7.686, 17, 3.3751, 8, 307, 17.4, 377.51, 3.92, 46.7, 
0.44178, 0, 6.2, 0, 0.504, 6.552, 21.4, 3.3751, 8, 307, 17.4, 380.34, 3.76, 31.5, 
0.537, 0, 6.2, 0, 0.504, 5.981, 68.1, 3.6715, 8, 307, 17.4, 378.35, 11.65, 24.3, 
0.46296, 0, 6.2, 0, 0.504, 7.412, 76.9, 3.6715, 8, 307, 17.4, 376.14, 5.25, 31.7, 
0.57529, 0, 6.2, 0, 0.507, 8.337, 73.3, 3.8384, 8, 307, 17.4, 385.91, 2.47, 41.7, 
0.33147, 0, 6.2, 0, 0.507, 8.247, 70.4, 3.6519, 8, 307, 17.4, 378.95, 3.95, 48.3, 
0.52058, 0, 6.2, 1, 0.507, 6.631, 76.5, 4.148, 8, 307, 17.4, 388.45, 9.54, 25.1, 
0.51183, 0, 6.2, 0, 0.507, 7.358, 71.6, 4.148, 8, 307, 17.4, 390.07, 4.73, 31.5, 
0.08244, 30, 4.93, 0, 0.428, 6.481, 18.5, 6.1899, 6, 300, 16.6, 379.41, 6.36, 23.7, 
0.09252, 30, 4.93, 0, 0.428, 6.606, 42.2, 6.1899, 6, 300, 16.6, 383.78, 7.37, 23.3, 
0.11329, 30, 4.93, 0, 0.428, 6.897, 54.3, 6.3361, 6, 300, 16.6, 391.25, 11.38, 22, 
0.10612, 30, 4.93, 0, 0.428, 6.095, 65.1, 6.3361, 6, 300, 16.6, 394.62, 12.4, 20.1, 
0.1029, 30, 4.93, 0, 0.428, 6.358, 52.9, 7.0355, 6, 300, 16.6, 372.75, 11.22, 22.2, 
0.20608, 22, 5.86, 0, 0.431, 5.593, 76.5, 7.9549, 7, 330, 19.1, 372.49, 12.5, 17.6, 
