0.91998,0.551164,11,1,
0.662801,0.114536,2,4,
0.492538,0.379131,5,2,
0.496811,0.793359,13,2,
0.509262,0.382366,6,2,
0.688162,0.532151,10,3,
0.606281,0.395184,6,0,
0.00589007,0.707877,8,2,
0.10062,0.623066,8,4,
0.863247,0.491501,7,2,
0.747337,0.496902,6,2,
0.380108,0.785363,13,3,
0.552812,0.357097,6,0,
0.955718,0.630848,11,1,
0.17658,0.374248,4,0,
0.131626,0.743278,8,2,
0.95172,0.611988,11,1,
0.0278329,0.329844,4,1,
0.0559099,0.63921,8,4,
0.131626,0.847072,12,0,
0.864315,0.596881,11,0,
0.721641,0.853969,14,1,
0.0146794,0.126469,0,2,
0.707907,0.617145,10,3,
0.217566,0.0659505,0,3,
0.16892,0.624104,8,4,
0.340983,0.319407,5,4,
0.367565,0.661,9,0,
0.802393,0.806879,15,3,
0.526536,0.611103,10,3,
0.798181,0.900601,15,3,
0.14481,0.630177,8,4,
0.402417,0.2537,5,2,
0.13654,0.85519,12,0,
0.0661641,0.427808,4,1,
0.573351,0.302286,6,1,
0.548051,0.225562,2,2,
0.31135,0.11063,1,0,
0.808039,0.134709,3,0,
0.284249,0.78811,13,2,
0.89523,0.789636,15,3,
0.743797,0.615223,10,2,
0.361126,0.856655,13,4,
0.228492,0.863582,12,1,
0.229438,0.24955,0,2,
0.542405,0.984832,14,2,
0.0538041,0.0814234,0,3,
0.524674,0.426801,6,1,
0.0946684,0.258797,4,2,
0.891537,0.232765,3,1,
0.14655,0.125095,0,4,
0.931639,0.0801111,3,0,
0.0470901,0.0587176,0,3,
0.336406,0.914701,13,4,
0.398602,0.432783,5,4,
0.946165,0.837184,15,3,
0.534227,0.842097,14,1,
0.693533,0.397687,6,0,
0.259163,0.00433363,1,2,
0.52559,0.954802,14,2,
0.398694,0.241096,1,2,
0.585559,0.255135,6,2,
0.684011,0.94528,14,1,
0.435499,0.890225,13,4,
0.00717185,0.940977,12,2,
0.60155,0.786157,14,1,
0.576678,0.14243,2,4,
0.222327,0.383007,4,1,
0.00427259,0.41792,4,2,
0.0822474,0.659932,8,4,
0.855098,0.0648518,3,0,
0.81106,0.662069,11,0,
0.691488,0.802698,14,1,
0.530137,0.685629,10,3,
0.142766,0.689505,8,4,
0.727897,0.777734,14,2,
0.0310678,0.868679,12,1,
0.64452,0.706565,10,3,
0.0854518,0.551988,8,3,
0.947905,0.0587786,3,1,
0.274972,0.145177,1,1,
0.98178,0.619984,11,1,
0.292245,0.922483,13,3,
0.367534,0.69454,9,0,
0.218635,0.155919,0,3,
0.240547,0.521439,8,2,
0.90228,0.106418,3,0,
0.902646,0.441725,7,4,
0.0801111,0.782098,12,1,
0.171789,0.974395,12,1,
0.775872,0.870388,15,3,
0.210639,0.456618,4,1,
0.00375378,0.750633,12,2,
0.114048,0.404706,4,0,
0.311136,0.992615,13,2,
0.0385754,0.252083,4,2,
0.189276,0.247688,0,2,
0.153508,0.620319,8,4,
0.885372,0.939085,15,4,
0.195654,0.779656,12,1,
0.645558,0.656758,10,4,
0.909146,0.455458,7,3,
0.921293,0.664174,11,0,
0.150761,0.636341,8,4,
0.569536,0.42204,6,0,
0.943022,0.540574,11,1,
0.57857,0.536454,10,3,
0.255287,0.396954,5,2,
0.350261,0.0366222,1,1,
0.795251,0.196509,3,1,
0.0702841,0.389416,4,0,
0.590747,0.070925,2,4,
0.197668,0.155889,0,3,
0.644337,0.454329,6,1,
0.604297,0.697348,10,3,
0.441298,0.684469,9,1,
0.396527,0.835719,13,4,
0.592212,0.199591,2,3,
0.949461,0.876003,15,3,
0.391705,0.987457,13,2,
0.185308,0.895718,12,0,
0.57445,0.442061,6,1,
0.627338,0.708518,10,3,
0.0496231,0.285562,4,1,
0.260201,0.407636,5,2,
0.895322,0.710196,11,1,
0.728446,0.896054,14,1,
0.393567,0.397412,5,4,
0.903867,0.308603,7,4,
0.388104,0.570574,9,0,
0.353557,0.733695,9,2,
0.745354,0.736381,10,2,
0.739433,0.139317,2,2,
0.200171,0.272591,4,2,
0.680441,0.91113,14,0,
0.36784,0.517655,9,1,
0.109378,0.907437,12,0,
0.20307,0.51796,8,2,
0.654836,0.43852,6,0,
0.687643,0.0904263,2,4,
0.0795618,0.0757775,0,4,
0.0278024,0.355083,4,1,
0.30723,0.697287,9,1,
0.142674,0.394848,4,0,
0.0678426,0.675741,8,4,
0.724937,0.198706,2,2,
0.694021,0.615711,10,4,
0.654897,0.543992,10,3,
0.0983001,0.545366,8,3,
0.0496231,0.974578,12,2,
0.464034,0.96997,13,2,
0.727866,0.530961,10,2,
0.679922,0.692801,10,3,
0.372112,0.388623,5,4,
0.0499588,0.809778,12,1,
0.169561,0.0608234,0,3,
0.310556,0.784478,13,3,
0.21247,0.321909,4,1,
0.484664,0.00915555,1,2,
0.439863,0.507859,9,2,
0.605945,0.758538,14,2,
0.401074,0.349803,5,4,
0.842647,0.94232,15,4,
0.62331,0.997284,14,2,
0.0534684,0.562853,8,3,
0.863552,0.386761,7,4,
0.306406,0.284219,5,3,
0.0267037,0.612568,8,3,
0.391186,0.0186163,1,1,
0.0310373,0.455702,4,1,
0.857936,0.936766,15,4,
0.401898,0.727287,9,1,
0.611591,0.808374,14,0,
0.875423,0.582598,11,0,
0.595019,0.0790124,2,4,
0.793176,0.462203,7,3,
0.590625,0.589434,10,4,
0.569201,0.816065,14,1,
0.67275,0.343577,6,0,
0.0102237,0.267312,4,2,
0.341563,0.232093,1,1,
0.77102,0.371746,7,3,
0.869869,0.116855,3,0,
0.725578,0.628925,10,3,
0.893948,0.18302,3,0,
0.535569,0.902005,14,1,
0.780084,0.965209,15,2,
0.197363,0.901547,12,1,
0.797418,0.953398,15,3,
0.848811,0.890347,15,4,
0.628712,0.185461,2,4,
0.616932,0.264992,6,2,
0.250649,0.7322,9,2,
0.78811,0.170934,3,1,
0.713889,0.480941,6,2,
0.0814844,0.806543,12,1,
0.855342,0.124638,3,0,
0.307474,0.573321,9,1,
0.472976,0.762047,13,2,
0.19187,0.727775,8,2,
0.995025,0.0153508,3,2,
0.647633,0.691641,10,4,
0.174139,0.0721152,0,4,
0.274972,0.676626,9,1,
0.838923,0.556658,11,1,
0.371227,0.779504,13,3,
0.232521,0.638234,8,3,
0.231666,0.204596,0,2,
0.971038,0.281747,7,2,
0.0228889,0.769219,12,2,
0.15183,0.046968,0,3,
0.00924711,0.348582,4,2,
0.64388,0.343242,6,0,
0.414563,0.416517,5,4,
0.0906705,0.545183,8,3,
0.699271,0.337992,6,1,
0.657521,0.876247,14,0,
0.535478,0.570025,10,3,
0.0539872,0.465773,4,1,
0.259987,0.426801,5,2,
0.863338,0.486587,7,2,
0.0874355,0.565813,8,4,
0.709403,0.778466,14,2,
0.864223,0.850551,15,4,
0.293008,0.864376,13,3,
0.644917,0.746849,10,2,
0.828639,0.765618,15,2,
0.871914,0.908322,15,4,
0.912534,0.521958,11,1,
0.440168,0.107639,1,0,
0.354015,0.823054,13,4,
0.427717,0.169836,1,0,
0.000854518,0.65746,8,2,
0.773553,0.0637226,3,1,
0.089816,0.385662,4,0,
0.683889,0.807611,14,1,
0.154088,0.142857,0,4,
0.0484634,0.346141,4,1,
0.0185553,0.978423,12,2,
0.647633,0.0536515,2,3,
0.914151,0.637471,11,0,
0.431715,0.0210578,1,2,
0.242592,0.391949,4,2,
0.654012,0.781884,14,1,
0.0228278,0.826044,12,1,
0.138432,0.634266,8,4,
0.550401,0.983489,14,2,
0.463424,0.214789,1,2,
0.300699,0.782159,13,3,
0.34254,0.480605,5,3,
0.60802,0.102512,2,4,
0.984436,0.755821,15,2,
0.150884,0.456404,4,1,
0.711631,0.998749,14,2,
0.775506,0.641652,11,1,
0.621204,0.946104,14,0,
0.688162,0.289804,6,1,
0.567156,0.290384,6,1,
0.548235,0.712363,10,3,
0.246437,0.546678,8,2,
0.49263,0.952055,13,2,
0.66982,0.76516,14,2,
0.623371,0.445753,6,0,
0.798761,0.745537,11,2,
0.988922,0.204627,3,2,
0.629475,0.909818,14,0,
0.591296,0.918394,14,0,
0.505539,0.489395,6,2,
0.449721,0.88934,13,3,
0.940397,0.182928,3,1,
0.251961,0.203009,1,2,
0.730491,0.94113,14,2,
0.62508,0.0413526,2,3,
0.641346,0.0345164,2,3,
0.556352,0.544481,10,3,
0.446333,0.0613727,1,1,
0.996033,0.12775,3,2,
0.600909,0.0503555,2,3,
0.172796,0.660237,8,4,
0.332438,0.315958,5,4,
0.653584,0.410535,6,0,
0.427503,0.221625,1,1,
0.678518,0.166448,2,4,
0.497543,0.507645,9,2,
0.802728,0.435072,7,3,
0.00451674,0.339488,4,2,
0.375896,0.128574,1,0,
0.827326,0.733299,11,2,
0.89114,0.64333,11,0,
0.650594,0.514481,10,2,
0.73397,0.737175,10,2,
0.957091,0.465835,7,3,
0.363262,0.112186,1,0,
0.90466,0.821223,15,4,
0.454787,0.108676,1,1,
0.869442,0.761376,15,2,
0.0391247,0.416669,4,1,
0.936125,0.0677511,3,1,
0.164861,0.21128,0,3,
0.116916,0.591113,8,4,
0.118351,0.618274,8,4,
0.580096,0.690298,10,3,
0.731559,0.915647,14,1,
0.669729,0.298502,6,1,
0.808863,0.378185,7,4,
0.997497,0.772515,15,2,
0.204413,0.170568,0,3,
0.388256,0.181219,1,0,
0.580981,0.195624,2,3,
0.960143,0.190252,3,1,
0.381726,0.303995,5,4,
0.120823,0.198157,0,4,
0.0462355,0.771172,12,2,
0.76104,0.881039,15,2,
0.00177007,0.448622,4,2,
0.426374,0.801538,13,3,
0.461348,0.494858,5,2,
0.749382,0.238502,2,2,
0.559404,0.0927458,2,4,
0.922025,0.893826,15,4,
0.857021,0.0596332,3,0,
0.49089,0.632038,9,2,
0.747215,0.756066,14,2,
0.255745,0.909909,13,2,
0.791986,0.199622,3,1,
0.552843,0.0512406,2,3,
0.522172,0.790368,14,2,
0.704154,0.0240486,2,2,
0.731742,0.553362,10,2,
0.914212,0.875546,15,4,
0.79693,0.305429,7,3,
0.39494,0.481887,5,3,
0.0525834,0.651967,8,3,
0.000854518,0.768578,12,2,
0.756188,0.219733,3,2,
0.154759,0.0575274,0,4,
0.670614,0.0326853,2,3,
0.345866,0.697867,9,1,
0.798151,0.436262,7,3,
0.981719,0.635548,11,1,
0.295297,0.476974,5,2,
0.874355,0.0792871,3,0,
0.100986,0.143223,0,4,
0.14301,0.917997,12,0,
0.308725,0.373821,5,4,
0.813837,0.0466323,3,1,
0.814203,0.239998,3,2,
0.897885,0.256508,7,2,
0.269356,0.208014,1,2,
0.229377,0.846156,12,1,
0.874844,0.887692,15,4,
0.844783,0.609272,11,0,
0.0408948,0.173528,0,3,
0.183752,0.355907,4,0,
0.449263,0.185064,1,1,
0.894467,0.623035,11,0,
0.546342,0.911679,14,1,
0.522599,0.730644,10,2,
0.999329,0.969329,15,2,
0.867428,0.840205,15,4,
0.146672,0.374401,4,0,
0.284371,0.170965,1,1,
0.973754,0.741813,11,2,
0.716605,0.0308847,2,2,
0.645039,0.812708,14,0,
0.735923,0.818171,14,2,
0.124638,0.718894,8,3,
0.375072,0.649831,9,0,
0.915433,0.889676,15,4,
0.0321665,0.773492,12,2,
0.448866,0.00756859,1,2,
0.228614,0.41847,4,1,
0.15659,0.919034,12,0,
0.501694,0.242866,2,2,
0.754479,0.906522,15,2,
0.213477,0.0321055,0,2,
0.771172,0.228248,3,2,
0.556597,0.806391,14,1,
0.852016,0.331614,7,4,
0.538926,0.991791,14,2,
0.86935,0.64687,11,0,
0.227729,0.812799,12,2,
0.371044,0.366894,5,4,
0.0349742,0.561296,8,3,
0.39787,0.119785,1,0,
0.324931,0.899014,13,4,
0.201483,0.940184,12,1,
0.125065,0.84933,12,0,
0.893948,0.44557,7,4,
0.222114,0.634754,8,3,
0.560076,0.624042,10,4,
0.423658,0.01648,1,2,
0.864132,0.139622,3,0,
0.267403,0.291971,5,2,
0.681661,0.561449,10,3,
0.958831,0.607227,11,1,
0.788232,0.422712,7,3,
0.818384,0.739463,11,2,
0.135777,0.516526,8,3,
0.0200812,0.00698874,0,2,
0.748314,0.333872,6,2,
0.902127,0.462264,7,3,
0.767907,0.0505081,3,2,
0.63097,0.0241707,2,3,
0.682424,0.969085,14,1,
0.500443,0.706381,10,2,
0.265938,0.822352,13,2,
0.646626,0.597217,10,4,
0.263619,0.844234,13,2,
0.460067,0.748161,9,2,
0.351604,0.0144963,1,2,
0.476547,0.626484,9,1,
0.403882,0.383618,5,4,
0.0276193,0.288827,4,2,
0.59685,0.883877,14,0,
0.432173,0.931547,13,3,
0.382977,0.533128,9,1,
0.0100711,0.974242,12,2,
0.8652,0.437422,7,4,
0.699637,0.332957,6,1,
0.602344,0.49855,6,2,
0.559618,0.0390027,2,3,
0.378216,0.233039,1,1,
0.937346,0.859523,15,4,
0.96411,0.608814,11,1,
0.583972,0.0764489,2,4,
0.407025,0.305307,5,3,
0.498581,0.0800501,1,2,
0.874783,0.30427,7,4,
0.781518,0.93289,15,3,
0.588427,0.216224,2,3,
0.279305,0.560717,9,1,
0.874416,0.250069,7,2,
0.301401,0.727134,9,2,
0.866604,0.231086,3,1,
0.19071,0.446791,4,1,
0.890347,0.574328,11,0,
0.028779,0.995239,12,2,
0.0592364,0.61919,8,4,
0.256935,0.169836,1,2,
0.116123,0.231483,0,3,
0.494888,0.959807,13,2,
0.0492874,0.0796228,0,3,
0.337657,0.279733,5,3,
0.515549,0.490555,6,2,
0.412275,0.924711,13,4,
0.601062,0.292154,6,1,
0.475753,0.401654,5,3,
0.951323,0.548357,11,1,
0.834925,0.794427,15,3,
0.80166,0.592853,11,1,
0.870083,0.318064,7,4,
0.939177,0.267922,7,2,
0.943327,0.718772,11,1,
0.127628,0.774895,12,1,
0.472884,0.175909,1,1,
0.0266732,0.0416272,0,2,
0.454787,0.8623,13,3,
0.136113,0.0144658,0,2,
0.212775,0.818537,12,1,
0.797205,0.779656,15,3,
0.658498,0.298746,6,1,
0.781426,0.921506,15,3,
0.842128,0.242622,3,2,
0.498764,0.023011,1,2,
0.0757164,0.0308847,0,3,
0.356212,0.715323,9,1,
0.409803,0.180425,1,0,
0.297922,0.182104,1,1,
0.744896,0.134739,2,2,
0.0582293,0.52562,8,3,
0.358867,0.806726,13,4,
0.158818,0.899869,12,0,
0.131809,0.0292367,0,3,
0.181433,0.818079,12,1,
0.249214,0.570696,8,2,
0.346904,0.539933,9,1,
0.664907,0.870754,14,0,
0.932524,0.94528,15,3,
0.105197,0.153233,0,4,
0.55797,0.800256,14,1,
0.895138,0.072512,3,0,
0.872311,0.822413,15,4,
0.388287,0.548784,9,1,
0.671957,0.450941,6,1,
0.281381,0.949461,13,3,
0.982147,0.72805,11,2,
0.594806,0.272378,6,1,
0.131962,0.197943,0,4,
0.600513,0.48735,6,2,
0.355327,0.229926,1,1,
0.478439,0.691794,9,2,
0.948149,0.671133,11,1,
0.982574,0.237526,3,2,
0.513565,0.235817,2,2,
0.898038,0.484359,7,2,
0.326456,0.537492,9,1,
0.570788,0.336528,6,0,
0.348155,0.169225,1,0,
0.29017,0.219275,1,2,
0.922819,0.739677,11,2,
0.807001,0.650441,11,0,
0.686697,0.270089,6,2,
0.766869,0.0644246,3,2,
0.721763,0.859066,14,1,
0.341563,0.0443739,1,1,
0.484298,0.0207831,1,2,
0.838191,0.618519,11,0,
0.540574,0.604053,10,3,
0.568682,0.777367,14,1,
0.640034,0.696738,10,4,
0.759941,0.868007,15,2,
0.157994,0.423505,4,0,
0.786462,0.021424,3,2,
0.438368,0.0421461,1,1,
0.506302,0.269265,6,2,
0.0682699,0.24485,0,2,
0.982055,0.506455,11,2,
0.615528,0.0710166,2,4,
0.367504,0.955535,13,3,
0.860073,0.337474,7,4,
0.24189,0.289529,4,2,
0.0509659,0.992706,12,2,
0.17246,0.0689108,0,4,
0.22013,0.300913,4,1,
0.786859,0.649617,11,1,
0.0836818,0.262764,4,2,
0.136479,0.217536,0,3,
0.562578,0.178259,2,3,
0.632282,0.106906,2,4,
0.453719,0.758843,13,2,
0.333811,0.0574053,1,1,
0.28251,0.694296,9,1,
0.873257,0.567583,11,0,
0.868496,0.0812098,3,0,
0.795404,0.999664,15,2,
0.634999,0.618854,10,4,
0.594775,0.593127,10,4,
0.19425,0.978881,12,2,
0.231513,0.0422987,0,2,
0.239051,0.255135,4,2,
0.406812,0.794946,13,3,
0.272469,0.900052,13,3,
0.379437,0.727561,9,1,
0.206488,0.0529496,0,3,
0.604572,0.353984,6,0,
0.361248,0.668111,9,0,
0.976043,0.22364,3,2,
0.895779,0.346965,7,4,
0.95352,0.66512,11,1,
0.201666,0.282357,4,1,
0.355449,0.531999,9,1,
0.290994,0.219977,1,2,
0.0996124,0.106723,0,4,
0.709342,0.843806,14,1,
0.671865,0.819147,14,0,
0.005768,0.491348,4,2,
0.604633,0.935331,14,0,
0.290628,0.605823,9,1,
0.74691,0.873836,14,2,
0.912229,0.830103,15,4,
0.605914,0.30488,6,0,
0.784234,0.150121,3,1,
0.542619,0.689047,10,3,
0.394635,0.993194,13,2,
0.101932,0.411603,4,0,
0.0274361,0.687429,8,3,
0.258889,0.169012,1,2,
0.228645,0.189001,0,2,
0.862209,0.763298,15,2,
0.0476089,0.48323,4,2,
0.0561541,0.961241,12,1,
0.084994,0.565477,8,4,
0.962554,0.573901,11,1,
0.878658,0.408704,7,4,
0.40315,0.413495,5,4,
0.658528,0.823359,14,0,
0.945189,0.28312,7,3,
0.00222785,0.61626,8,2,
0.04944,0.656056,8,3,
0.421949,0.954497,13,3,
0.603961,0.200873,2,3,
0.41438,0.340556,5,4,
0.623127,0.808405,14,0,
0.00485244,0.105258,0,2,
0.394421,0.276864,5,3,
0.316782,0.824244,13,3,
0.853511,0.311533,7,4,
0.197668,0.564684,8,3,
0.469069,0.995117,13,2,
0.433241,0.36848,5,4,
0.418775,0.384869,5,4,
0.580432,0.877743,14,0,
0.337413,0.393384,5,4,
0.951048,0.50914,11,2,
0.418592,0.608295,9,0,
0.776757,0.0836512,3,1,
0.151189,0.207923,0,3,
0.087344,0.31727,4,0,
0.471816,0.629139,9,1,
0.332774,0.0793176,1,0,
0.614521,0.142827,2,4,
0.280709,0.824976,13,3,
0.43907,0.994415,13,2,
0.220954,0.107334,0,3,
0.518998,0.264595,6,2,
0.00735496,0.57625,8,2,
0.770562,0.107517,3,1,
0.969207,0.369427,7,3,
0.903989,0.521714,11,1,
0.222663,0.302622,4,1,
0.478469,0.310617,5,2,
0.414411,0.764733,13,2,
0.841609,0.389111,7,4,
0.427473,0.724174,9,1,
0.734916,0.0914029,2,2,
0.0817286,0.753075,12,2,
0.84698,0.637806,11,0,
0.35963,0.475021,5,3,
0.0943937,0.415296,4,0,
0.18836,0.34312,4,0,
0.913388,0.229316,3,1,
0.310312,0.154271,1,0,
0.341533,0.182287,1,0,
0.272286,0.205939,1,2,
0.17246,0.335276,4,0,
0.0654317,0.501907,8,2,
0.963683,0.809259,15,3,
0.446455,0.912992,13,3,
0.179266,0.481918,4,2,
0.472091,0.69924,9,1,
0.248604,0.936705,12,2,
0.277444,0.299539,5,2,
0.822443,0.819636,15,4,
0.629902,0.795068,14,1,
0.00720237,0.260964,4,2,
0.289529,0.952971,13,3,
0.859462,0.517441,11,1,
0.707511,0.256172,6,2,
0.921049,0.491256,7,2,
0.0935392,0.825983,12,0,
0.076693,0.282632,4,1,
0.383862,0.643269,9,0,
0.515091,0.431532,6,2,
0.140721,0.974975,12,1,
0.0746178,0.00518815,0,2,
0.914792,0.411664,7,4,
0.755333,0.187658,3,2,
0.101718,0.423139,4,0,
0.677938,0.527421,10,3,
0.824213,0.837184,15,4,
0.271493,0.499496,5,2,
0.870449,0.148991,3,0,
0.970794,0.538377,11,2,
0.220679,0.066744,0,3,
0.204627,0.197729,0,3,
0.192907,0.19953,0,3,
0.956786,0.593493,11,1,
0.738792,0.294382,6,2,
0.67983,0.786126,14,1,
0.921323,0.928434,15,4,
0.844325,0.25898,7,2,
0.105441,0.0618915,0,4,
0.903775,0.14832,3,0,
0.892758,0.359416,7,4,
0.956694,0.381573,7,3,
0.331462,0.684561,9,0,
0.887539,0.380108,7,4,
0.433271,0.674642,9,0,
0.267098,0.482833,5,2,
0.527848,0.802057,14,1,
0.794122,0.74633,11,2,
0.486679,0.827784,13,2,
0.559038,0.278787,6,1,
0.347179,0.0541398,1,1,
0.911252,0.762902,15,2,
0.36848,0.282388,5,3,
0.211249,0.324564,4,1,
0.0501419,0.881619,12,1,
0.248817,0.403821,4,2,
0.144871,0.875271,12,0,
0.608112,0.783654,14,1,
0.196844,0.451704,4,1,
0.761773,0.433332,7,2,
0.636464,0.804559,14,0,
0.174444,0.322672,4,0,
0.963195,0.709403,11,1,
0.197546,0.86288,12,0,
0.0473037,0.743217,8,2,
0.0360424,0.130833,0,3,
0.0823695,0.55269,8,3,
0.568957,0.533006,10,3,
0.218879,0.0771813,0,3,
0.304605,0.0644551,1,1,
0.411267,0.133702,1,0,
0.251686,0.820643,13,2,
0.508774,0.268715,6,2,
0.987945,0.916532,15,2,
0.121738,0.284433,4,1,
0.706961,0.470931,6,2,
0.294748,0.344646,5,3,
0.525101,0.811121,14,1,
0.517228,0.0673238,2,2,
0.829218,0.554399,11,1,
0.103641,0.509568,8,2,
0.946684,0.723106,11,1,
0.473922,0.451308,5,2,
0.918882,0.548845,11,1,
0.365276,0.884365,13,4,
0.659719,0.122532,2,4,
0.507401,0.11243,2,2,
0.279794,0.546464,9,1,
0.791284,0.369182,7,3,
0.858119,0.744346,11,2,
0.463851,0.359661,5,3,
0.442091,0.585925,9,1,
0.37904,0.632038,9,0,
0.557604,0.482589,6,2,
0.836665,0.185705,3,0,
0.00970489,0.109256,0,2,
0.0406201,0.221778,0,2,
0.255959,0.410291,5,2,
0.707602,0.442732,6,1,
0.133061,0.544053,8,3,
0.856777,0.806635,15,4,
0.218268,0.923826,12,1,
0.313364,0.143223,1,0,
0.606861,0.0102847,2,2,
0.955565,0.537248,11,1,
0.386883,0.0123905,1,2,
0.237068,0.885708,12,2,
0.592456,0.152593,2,4,
0.016541,0.535203,8,2,
0.916715,0.65273,11,0,
0.224464,0.40556,4,1,
0.965819,0.0970794,3,1,
0.399579,0.506119,9,2,
0.335307,0.32841,5,4,
0.625416,0.250771,6,2,
0.289956,0.533525,9,2,
0.898679,0.478072,7,3,
0.328166,0.674581,9,0,
0.460341,0.582751,9,1,
0.412763,0.9223,13,4,
0.120975,0.664724,8,4,
0.148686,0.247383,0,2,
0.111576,0.102023,0,4,
0.689505,0.826441,14,1,
0.490738,0.453749,5,2,
0.653432,0.4185,6,0,
0.639912,0.0992157,2,4,
0.830592,0.368633,7,4,
0.877956,0.520035,11,1,
0.962279,0.394696,7,3,
0.7257,0.630604,10,3,
0.374126,0.81341,13,4,
0.852565,0.0639363,3,0,
0.743583,0.362377,6,2,
0.235603,0.818964,12,2,
0.783715,0.273934,7,2,
0.563219,0.174718,2,3,
0.124241,0.757103,12,2,
0.4138,0.279427,5,3,
0.170965,0.544206,8,3,
0.241249,0.318613,4,2,
0.225074,0.65804,8,3,
