0.02543, 55, 3.78, 0, 0.484, 6.696, 56.4, 5.7321, 5, 370, 17.6, 396.9, 7.18, 23.9, 
0.03049, 55, 3.78, 0, 0.484, 6.874, 28.1, 6.4654, 5, 370, 17.6, 387.97, 4.61, 31.2, 
0.03113, 0, 4.39, 0, 0.442, 6.014, 48.5, 8.0136, 3, 352, 18.8, 385.64, 10.53, 17.5, 
0.06162, 0, 4.39, 0, 0.442, 5.898, 52.3, 8.0136, 3, 352, 18.8, 364.61, 12.67, 17.2, 
0.0187, 85, 4.15, 0, 0.429, 6.516, 27.7, 8.5353, 4, 351, 17.9, 392.43, 6.36, 23.1, 
0.01501, 80, 2.01, 0, 0.435, 6.635, 29.7, 8.344, 4, 280, 17, 390.94, 5.99, 24.5, 
0.0795, 60, 1.69, 0, 0.411, 6.579, 35.9, 10.7103, 4, 411, 18.3, 370.78, 5.49, 24.1, 
0.07244, 60, 1.69, 0, 0.411, 5.884, 18.5, 10.7103, 4, 411, 18.3, 392.33, 7.79, 18.6, 
0.04301, 80, 1.91, 0, 0.413, 5.663, 21.9, 10.5857, 4, 334, 22, 382.8, 8.05, 18.2, 
0.10659, 80, 1.91, 0, 0.413, 5.936, 19.5, 10.5857, 4, 334, 22, 376.04, 5.57, 20.6, 
8.98296, 0, 18.1, 1, 0.77, 6.212, 97.4, 2.1222, 24, 666, 20.2, 377.73, 17.6, 17.8, 
3.8497, 0, 18.1, 1, 0.77, 6.395, 91, 2.5052, 24, 666, 20.2, 391.34, 13.27, 21.7, 
5.20177, 0, 18.1, 1, 0.77, 6.127, 83.4, 2.7227, 24, 666, 20.2, 395.43, 11.48, 22.7, 
4.26131, 0, 18.1, 0, 0.77, 6.112, 81.3, 2.5091, 24, 666, 20.2, 390.74, 12.67, 22.6, 
4.54192, 0, 18.1, 0, 0.77, 6.398, 88, 2.5182, 24, 666, 20.2, 374.56, 7.79, 25, 
3.83684, 0, 18.1, 0, 0.77, 6.251, 91.1, 2.2955, 24, 666, 20.2, 350.65, 14.19, 19.9, 
3.67822, 0, 18.1, 0, 0.77, 5.362, 96.2, 2.1036, 24, 666, 20.2, 380.79, 10.19, 20.8, 
